regime_label,prob_r0,prob_r1,prob_r2
2,1.1446484719718726e-07,3.6286375231281118e-06,0.9999962568978867
2,0.018523796926770895,3.380496640967713e-06,0.9814728225761712
2,0.1292813434320788,4.949769714266807e-06,0.8707137067978785
0,0.9989072134234886,0.001092786574026842,2.733925753258948e-12
0,0.9128949573175296,1.4538117056832443e-05,0.08709050456527949
2,7.037314372755334e-05,1.9527469634230215e-06,0.9999276741090674
0,0.9999726403525777,3.1594329129725744e-06,2.4200214712126753e-05
2,1.6425418313553674e-09,2.0406173586318128e-05,0.9999795921839585
0,0.9999961577124088,2.024303244657934e-06,1.8179841909971825e-06
0,0.9999869450682094,5.281728473139574e-06,7.773203676707161e-06
2,3.70519467537081e-11,0.0003354658740579523,0.999664534088804
2,0.005164661639975531,3.6844167985285473e-06,0.9948316539428772
0,0.9999920122191517,1.5075546149416693e-06,6.480226270568175e-06
2,4.916794549887852e-10,2.1654724920298807e-05,0.9999783447836406
0,0.9745300670517828,3.6826115300378435e-06,0.025466250336741828
2,0.012853086115593547,4.507601905447456e-06,0.987142406282494
0,0.9999465870473415,5.341281303125586e-05,1.4001340305295538e-10
0,0.7012220319980423,3.122574530676531e-05,0.2987467422562985
2,6.744319736910013e-06,1.5817730934881618e-06,0.9999916739071626
0,0.9992535267045031,2.6311502498432524e-06,0.0007438421449741877
2,9.542032533295984e-08,6.808231240510121e-06,0.9999930963487729
2,0.044449327155321655,3.6956573771737137e-06,0.9555469771873435
0,0.9999973287403217,2.6168377266356245e-06,5.4421717807573416e-08
2,2.573232395399219e-09,1.673556737782638e-05,0.9999832618596195
2,0.002512249675263804,0.0021884510705186167,0.9952992992545813
0,0.5291985023266353,7.036892091041674e-06,0.47079446078090303
2,0.028031129493589584,5.6149697395102646e-06,0.9719632555370906
2,0.00130244718116497,1.3312003466177477e-06,0.9986962216188708
0,0.9985645588242656,0.00012289124253549893,0.0013125499336078476
0,0.9254789470717018,1.632185019449601e-05,0.07450473107791346
0,0.9992490888714378,4.7884275542769065e-06,0.000746122700692235
2,1.3340732068655397e-05,2.303569663770522e-06,0.9999843556984623
0,0.9998273682763741,9.047535351694221e-07,0.00017172696980584663
2,0.00966251390615569,4.433155905037278e-06,0.9903330529382006
2,0.0037253604210828223,1.7021114825609367e-06,0.9962729374677908
0,0.9994073484652032,1.2093936515191634e-06,0.0005914421414033404
2,3.739389420191932e-06,1.2785935610222649e-06,0.9999949820174543
0,0.9898717929123463,2.1934568401309864e-06,0.010126013630914886
2,0.005713631813574477,3.863641117003006e-06,0.9942825045449574
2,0.0015585542315916868,1.5501720289226727e-06,0.9984398955968045
0,0.9997164001075511,3.147149080128255e-05,0.0002521284015281389
1,3.443202707476128e-17,0.9750648051891407,0.024935194811218836
2,0.00026977894727519294,9.492094629727858e-05,0.9996353001066486
2,3.351599891221734e-06,2.5482700904505363e-06,0.9999941001298214
0,0.9979010198136,0.002098980182186743,3.8637514218763576e-12
2,8.408066293752335e-15,0.144029743629205,0.855970256370986
0,0.9344290636201599,2.1796082900643242e-05,0.06554914029725317
2,0.047465613096908395,5.594212834054377e-06,0.9525287926906342
2,0.012379764041183367,3.370337853277835e-06,0.9876168656211516
0,0.9785011597261479,3.2390053745248094e-06,0.021495601268264247
0,0.6641266609554571,1.6985060890173062e-05,0.3358563539832579
